tweetid,root_tweetid,link_count
553514993799278593,553496489641902080,1
553547461797498881,553496489641902080,1
553548461224644609,553496489641902080,1
553549690050854912,553496489641902080,1
553550464621355009,553496489641902080,1
553552012789301250,553496489641902080,1
553552290578046976,553496489641902080,1
553553031975821314,553496489641902080,1
553554818912903168,553496489641902080,1
553555524461932544,553496489641902080,1
553557116980449282,553496489641902080,1
553537332813770753,553496489641902080,1
553568841003843584,553496489641902080,1
553569011863007232,553496489641902080,1
553570546760183809,553496489641902080,1
553573085245235200,553496489641902080,1
553576115902885888,553496489641902080,1
553590337923719169,553496489641902080,1
553792051079151617,553496489641902080,1
553526115969794048,553496697918468096,1
553536029169561603,553496697918468096,1
553544162810019840,553496697918468096,1
553601781742444546,553496697918468096,1
553506646777794561,553497730476015617,1
553499411989680128,553498106588049408,1
553498502379343872,553498106588049408,1
553498587989303296,553498106588049408,1
553499892807925760,553498106588049408,1
553501193704861696,553500932521336832,1
553508481379344385,553501469388058626,1
553927052307734528,553501469388058626,1
553503538849267712,553502749498036224,1
553504674264141824,553502749498036224,1
553505142650445824,553502749498036224,1
553516666005774337,553503846258196480,1
553504085199314944,553503846258196480,1
553518912181374977,553503846258196480,1
553519796017704960,553503846258196480,1
553545120285724672,553506337121107968,1
553557323231543296,553506337121107968,1
553558454556979201,553506337121107968,1
553560556335276032,553506337121107968,1
553562942906843136,553506337121107968,1
553563429643227136,553506337121107968,1
553563478553001984,553506337121107968,1
553637947795189760,553506337121107968,1
553638849868742657,553506337121107968,1
553640042883977217,553506337121107968,1
553561005150969856,553506337121107968,1
553708139179429888,553506337121107968,1
553798447531581440,553506337121107968,1
553936925040861184,553506337121107968,1
553938722589528064,553506337121107968,1
553939632438935552,553506337121107968,1
553939488649805826,553506337121107968,1
553940317507182592,553506337121107968,1
553940494439677952,553506337121107968,1
553940044772548608,553506337121107968,1
553941098436235265,553506337121107968,1
553948899514544128,553506337121107968,1
553949561648332800,553506337121107968,1
553950894078046208,553506337121107968,1
553954104041828353,553506337121107968,1
553954260162183169,553506337121107968,1
553954829425729537,553506337121107968,1
553955112415420416,553506337121107968,1
553595003004780546,553506946054369280,1
553660136209022976,553506946054369280,1
553886191909896192,553506946054369280,1
553894849691537409,553506946054369280,1
553896025501732864,553506946054369280,1
553896522736467969,553506946054369280,1
553509061950713856,553508524320653312,1
553511158599413760,553508524320653312,1
553564447886024704,553508524320653312,1
553564596968357888,553508524320653312,1
553520326811082752,553508524320653312,1
553509771693678592,553509146730176513,1
553509968771416065,553509146730176513,1
553511921132240896,553509146730176513,1
553515956421394434,553509146730176513,1
553519293523316736,553509146730176513,1
553512829005742080,553511279235964928,1
553512582347108352,553511279235964928,1
553512205506072576,553511279235964928,1
553527392434921472,553511279235964928,1
553513807733989378,553511977478537216,1
553516645764055040,553512076304728064,1
553532300088971264,553512076304728064,1
553512395461914624,553512076304728064,1
553592675161874433,553512076304728064,1
553592887469158400,553512076304728064,1
553593436625186816,553512076304728064,1
553593898506133505,553512076304728064,1
553514791130894336,553514329166061568,1
553518893483167745,553514329166061568,1
553520619229552641,553514329166061568,1
553522008429199360,553514329166061568,1
553522698086002689,553514329166061568,1
553524027126730752,553514329166061568,1
553525209467457537,553514329166061568,1
553515776351547393,553514329166061568,1
553525086331084801,553514329166061568,1
553526356479209473,553514329166061568,1
553526680892227584,553514329166061568,1
553526909691125760,553514329166061568,1
553528731999154176,553514329166061568,1
553529267946930176,553514329166061568,1
553528888102752256,553514329166061568,1
553530224596353025,553514329166061568,1
553530091112628224,553514329166061568,1
553530827800592386,553514329166061568,1
553530936894455808,553514329166061568,1
553531380206796800,553514329166061568,1
553531536679899136,553514329166061568,1
553533969007120384,553514329166061568,1
553543810907525121,553514329166061568,1
553565309417046016,553514329166061568,1
553528535655395328,553514329166061568,1
553566331149508608,553514329166061568,1
553567695082229762,553514329166061568,1
553565992870113281,553514329166061568,1
553568701497503744,553514329166061568,1
553525493413453824,553514329166061568,1
553569950909353984,553514329166061568,1
553570050201108480,553514329166061568,1
553525307467374592,553514329166061568,1
553570552355753985,553514329166061568,1
553571521546170369,553514329166061568,1
553531819858337792,553514329166061568,1
553573411315015680,553514329166061568,1
553575810867945472,553514329166061568,1
553536337387999233,553514329166061568,1
553544238508417026,553514329166061568,1
553601907449954304,553514329166061568,1
556213859917512704,553514329166061568,1
553514915206819840,553514505633017856,1
553516310379126784,553514505633017856,1
553516183878893569,553514505633017856,1
553519765462200320,553514505633017856,1
553520499758596097,553514505633017856,1
553524064623411200,553514505633017856,1
553524635099467776,553514505633017856,1
553524972740571136,553514505633017856,1
553525490288705536,553514505633017856,1
553526050898980864,553514505633017856,1
553526151264882688,553514505633017856,1
553516188160888832,553514505633017856,1
553526643294081024,553514505633017856,1
553528764848963585,553514505633017856,1
553526659345678336,553515827073261568,1
553531648177078272,553515827073261568,1
553569594196369408,553516364879904768,1
553744960676442112,553516364879904768,1
553520172238000128,553517053110657024,1
553518150172803072,553517080637489154,1
553527470541275137,553517380995792896,1
553704363202338817,553517380995792896,1
553704667101032448,553517380995792896,1
553706851196764160,553517380995792896,1
553709988628430848,553517380995792896,1
553798813723262979,553517380995792896,1
553843713609592832,553517380995792896,1
553896326614642691,553517380995792896,1
553538998929739777,553519997956669440,1
553541930077143040,553519997956669440,1
553545728069738496,553519997956669440,1
553545838677741568,553519997956669440,1
553521507045883904,553520399300833280,1
553522349769641985,553520399300833280,1
553524510549217280,553520399300833280,1
553525128001110016,553520399300833280,1
553525174163996672,553522808417157120,1
553525855486771200,553522808417157120,1
553530703192006656,553522808417157120,1
553531696486690817,553522808417157120,1
553532324202041345,553522808417157120,1
553534693849579523,553522808417157120,1
553670743242715137,553525347266740226,1
553745865278771200,553525347266740226,1
553526878112206848,553526283033133056,1
553536877769527296,553526283033133056,1
553537372877361152,553526283033133056,1
553538535421014016,553526283033133056,1
553539933181579266,553526283033133056,1
553541262960525312,553526283033133056,1
553543804536373248,553526283033133056,1
553544382276964352,553526283033133056,1
553544683515695104,553526283033133056,1
553546017476710400,553526283033133056,1
553548562420617217,553526283033133056,1
553549703263293442,553526283033133056,1
553550267921084417,553526283033133056,1
553551283626737664,553526283033133056,1
553552612864192512,553526283033133056,1
553553908585758721,553526283033133056,1
553607842239107073,553526776878469121,1
553609718741356544,553526776878469121,1
553528587182018560,553526776878469121,1
553860520659656705,553526776878469121,1
553879740042731520,553526776878469121,1
553534231306321920,553527807771308034,1
553548782097289216,553527807771308034,1
553528085866610688,553527807771308034,1
553547786252460032,553527807771308034,1
553744530521194496,553527807771308034,1
553748129925693440,553527807771308034,1
553530157722763264,553528503573184514,1
553538680309440512,553528740618436610,1
553546471208128512,553528740618436610,1
553548937974788096,553528740618436610,1
553550261302878208,553530513580118016,1
553552206843363330,553530513580118016,1
553551561339977728,553530513580118016,1
553555029844852736,553530513580118016,1
553567404320886784,553530513580118016,1
553567906697867264,553530513580118016,1
553560772362915841,553530513580118016,1
553586390064435200,553530513580118016,1
553561453060706306,553530513580118016,1
553870286026977281,553530513580118016,1
553877913398173696,553530513580118016,1
553532213518958592,553531783992868864,1
553532646207549440,553531783992868864,1
553532309484625920,553531783992868864,1
553532117108285440,553531783992868864,1
553532994850664449,553531783992868864,1
553533189860622336,553531783992868864,1
553533201117741056,553531783992868864,1
553532931395059712,553531783992868864,1
553532970556862465,553531783992868864,1
553533877915254784,553531783992868864,1
553534077756637184,553531783992868864,1
553551056203153408,553531783992868864,1
553531840645308417,553531783992868864,1
553552492777066496,553531783992868864,1
553553916122501120,553531783992868864,1
553554677522890752,553531783992868864,1
553555324615933954,553531783992868864,1
553555623917273088,553531783992868864,1
553556177871568896,553531783992868864,1
553553982509957120,553531783992868864,1
553566558732427264,553531783992868864,1
553785468039741441,553531802347122689,1
553785870281900032,553531802347122689,1
553784463835287552,553531802347122689,1
553786358490497024,553531802347122689,1
553787176417505280,553531802347122689,1
553789785664282625,553531802347122689,1
553700153031663616,553531802347122689,1
553786147785019392,553531802347122689,1
553533533931585537,553532452472238080,1
553542717062778880,553532452472238080,1
553543964285231104,553532452472238080,1
553548707992334338,553532452472238080,1
553548480489078785,553532452472238080,1
553536474574884864,553532452472238080,1
553543109196279809,553532452472238080,1
553602841059667968,553532452472238080,1
553603907922829313,553532452472238080,1
553551701517426688,553532452472238080,1
553545201432932352,553532507623546881,1
553540596959559680,553532507623546881,1
553559092464459776,553532507623546881,1
553560882966712321,553532507623546881,1
553579976126382081,553532507623546881,1
553592628638646273,553532507623546881,1
553597806217535488,553532507623546881,1
553907222787682304,553532507623546881,1
553539311027912704,553532507623546881,1
553537378095480832,553533193899368448,1
553534252009402368,553533193899368448,1
553539537461587970,553534934447824896,1
553541548722638849,553534934447824896,1
553545324653182976,553534934447824896,1
553542154610823168,553534934447824896,1
553907072921010176,553534934447824896,1
553907353670938624,553534934447824896,1
553908016505171969,553534934447824896,1
553908774436868097,553534934447824896,1
553964772417622016,553535227214438400,1
553536218366218240,553535468290453504,1
553537440976076801,553535642848989184,1
553536286058119168,553535765997969408,1
553536627121729537,553536358950916096,1
553540670510866432,553536358950916096,1
553537864055939072,553537322218553344,1
553537785395957761,553537322218553344,1
553539579538862081,553537322218553344,1
553537857189867520,553537460920389633,1
553539012409819136,553537460920389633,1
553545415853735936,553537460920389633,1
553579602791002115,553537460920389633,1
553580008053432320,553537460920389633,1
553552234425094146,553537460920389633,1
553580962357862400,553537460920389633,1
553540495918788608,553537551114706945,1
553554212618268673,553537551114706945,1
553543959629557760,553537551114706945,1
553550553985204225,553537551114706945,1
553576731714400256,553537648938086403,1
553558196120326144,553537648938086403,1
553703924431990785,553537648938086403,1
553756002898964481,553537648938086403,1
553616205840257025,553537648938086403,1
553826657094471680,553537648938086403,1
553828126845714432,553537648938086403,1
553830181480038400,553537648938086403,1
553832823732187136,553537648938086403,1
553834598082179072,553537648938086403,1
553835327991717888,553537648938086403,1
553838391410692096,553537648938086403,1
553798592696029184,553537648938086403,1
553853265171861504,553537648938086403,1
553856067755458560,553537648938086403,1
553841142572138496,553537648938086403,1
553884492583038976,553537648938086403,1
553894020498202624,553537648938086403,1
553897429385228288,553537648938086403,1
553899566492160001,553537648938086403,1
553538606762328064,553538304332017665,1
553538401136177154,553538304332017665,1
553541704117420032,553538304332017665,1
553567895582957568,553538304332017665,1
553538995825958912,553538456207777792,1
553541251669037056,553538559609942017,1
553541700229267456,553538559609942017,1
553541952848007168,553538559609942017,1
553563871127285760,553538559609942017,1
553563893701025793,553538559609942017,1
553565556532862976,553538559609942017,1
553565947785904128,553538559609942017,1
553566926631612416,553538559609942017,1
553566463299428354,553538559609942017,1
553568536153821186,553538559609942017,1
553568639522459649,553538559609942017,1
553569278096855040,553538559609942017,1
553569667751895041,553538559609942017,1
553570339301888000,553538559609942017,1
553571237939924992,553538559609942017,1
553566213855776768,553538559609942017,1
553688553960374272,553538559609942017,1
553539833805930497,553538939076624384,1
553541790813274112,553539373707186176,1
553573510165975043,553539373707186176,1
553573980217430018,553539373707186176,1
553574293141852160,553539373707186176,1
553544096594153472,553539373707186176,1
553693055757213697,553539373707186176,1
553696402140721152,553539373707186176,1
553697718615306240,553539373707186176,1
554010405350019072,553539373707186176,1
553924978639253506,553539373707186176,1
554133248708587520,553539373707186176,1
554136263260110848,553539373707186176,1
553573960353202176,553539373707186176,1
554486163558264833,553539373707186176,1
553539688867590145,553539504146231298,1
553540413634936832,553539504146231298,1
553541998880100353,553539504146231298,1
553540489367257089,553539631149756416,1
553569007950131200,553539631149756416,1
553558639726702592,553540131756732416,1
553582411477688320,553540131756732416,1
553635843890761728,553540131756732416,1
553543814611476481,553540381187780609,1
553544354913320961,553540381187780609,1
553689516746489856,553540580912156672,1
553691705070059520,553540580912156672,1
554005242665500673,553540580912156672,1
553541366975041537,553540719714271233,1
553540899033350144,553540719714271233,1
553541639743209472,553540719714271233,1
553541866713808896,553540719714271233,1
553542653615542273,553540719714271233,1
553566367748997121,553540719714271233,1
553540824768991233,553540824768991233,1
553541902164058113,553540934118694912,1
553542815838666752,553540934118694912,1
553541834975498240,553541834975498240,1
553543048240832512,553541838494515200,1
553558170434805760,553541838494515200,1
553560290076688384,553541838494515200,1
553561738847981568,553541838494515200,1
553543733464272897,553541838494515200,1
553636515230654464,553541838494515200,1
553543650316402688,553542245966958592,1
553575265125683200,553542245966958592,1
553542897728253953,553542337553764352,1
553545322178170880,553542337553764352,1
553549233631285249,553542337553764352,1
553552463999950848,553542337553764352,1
553553653953736706,553542337553764352,1
553543592657305600,553542516772175873,1
553548923907080192,553542516772175873,1
553573806305214465,553542628097019904,1
553576100736290816,553542628097019904,1
553576403040763904,553542628097019904,1
553576745451126785,553542628097019904,1
553577031242629120,553542628097019904,1
553578354553913344,553542628097019904,1
553578824706048000,553542628097019904,1
553580046234185728,553542628097019904,1
553580399692378112,553542628097019904,1
553543261680201729,553542784800792577,1
553543295474073604,553542784800792577,1
553543439493918720,553542784800792577,1
553543951282892800,553542784800792577,1
553544805024673792,553542784800792577,1
553545656334565377,553542784800792577,1
553546389209489408,553542784800792577,1
553546367109709824,553542784800792577,1
553546232887783424,553542784800792577,1
553546764922679296,553542784800792577,1
553547112537808898,553542784800792577,1
553571325575716864,553542784800792577,1
553547426993557504,553542784800792577,1
553547521285689345,553542784800792577,1
553546571707875331,553542784800792577,1
553573431791611904,553542784800792577,1
553573680807026689,553542784800792577,1
553571180549271556,553542784800792577,1
553575442461245440,553542784800792577,1
553575067658227712,553542784800792577,1
553575218199818240,553542784800792577,1
553576765248262144,553542784800792577,1
553577192165097473,553542784800792577,1
553577566926536705,553542784800792577,1
553578808981221376,553542784800792577,1
553578908218843137,553542784800792577,1
553579615579414528,553542784800792577,1
553579322112757762,553542784800792577,1
553579918383415298,553542784800792577,1
553580471360446464,553542784800792577,1
553577820388360194,553542784800792577,1
553581344958476289,553542784800792577,1
553582541891182592,553542784800792577,1
553583402801438721,553542784800792577,1
553584903171096576,553542784800792577,1
553593261705924608,553542784800792577,1
553571656372076544,553542784800792577,1
553652764534767616,553542784800792577,1
553866844063670272,553542784800792577,1
553874995835711488,553542784800792577,1
553543895775461377,553543032642220033,1
553557788090056704,553543144172969984,1
553591494331092992,553543144172969984,1
553594244775288832,553543144172969984,1
553565268778434560,553543144172969984,1
553544167478276096,553543319423553537,1
553545626718601216,553543319423553537,1
553579930374901760,553543319423553537,1
553580580890103809,553543319423553537,1
553582610736107521,553543319423553537,1
553583368286507009,553543319423553537,1
553543631303639040,553543319423553537,1
553583406810808320,553543319423553537,1
553583665582981120,553543319423553537,1
553583959045857280,553543319423553537,1
553584203531812864,553543319423553537,1
553545099942981634,553543395017510912,1
553545093970665474,553543395017510912,1
553546245977808900,553543395017510912,1
553545617046532097,553543395017510912,1
553556302505721856,553543939517874176,1
553556668840435712,553543939517874176,1
553557401283334144,553543939517874176,1
553585236731518979,553543939517874176,1
553546268819988481,553544566042009600,1
553557249042698240,553544566042009600,1
553556742244937728,553544566042009600,1
553603263199596544,553545000110538753,1
553607187633676288,553545000110538753,1
553627798418776064,553545000110538753,1
555528112251748352,553545000110538753,1
553634673935384577,553545384069328896,1
553638441594802176,553545384069328896,1
553638695639592962,553545384069328896,1
553639055078871041,553545384069328896,1
553638780058759168,553545384069328896,1
553639368540180481,553545384069328896,1
553639779653283840,553545384069328896,1
553639912298516481,553545384069328896,1
553546102570758144,553545386082979841,1
553546470767747072,553545386082979841,1
553546660404801536,553545386082979841,1
553546829913014272,553545386082979841,1
553546955805437952,553545782050045952,1
553547878132875265,553545782050045952,1
553548115681484800,553545782050045952,1
553567086233260033,553546551709409280,1
553568223304503296,553546551709409280,1
553568592038723584,553546551709409280,1
553575768429981697,553546551709409280,1
553547869257363456,553546679161745408,1
553549236265287681,553546679161745408,1
553548058760601600,553546878902861825,1
553547842737156098,553546878902861825,1
553547151469334528,553546967281061888,1
553549200169119744,553546967281061888,1
553629450785792000,553546967281061888,1
553547840505774080,553547637832843264,1
553552968658976768,553547637832843264,1
553554589753278464,553547637832843264,1
553565588883513344,553547637832843264,1
554242134929600512,553547637832843264,1
554244466853576704,553547637832843264,1
553573373893435394,553547659404148736,1
553580141059010561,553547659404148736,1
553695098806861824,553547659404148736,1
553695631001546752,553547659404148736,1
553548721183395840,553548404102414337,1
553548643970854912,553548440563908611,1
553549092019011584,553548440563908611,1
553621600252084224,553548487225532416,1
553625494760198145,553548487225532416,1
553550025490305025,553549680538578944,1
553554880154308609,553549680538578944,1
553550399341228036,553550030553243650,1
553550940020563968,553550030553243650,1
553551173819858944,553550030553243650,1
553550441888632833,553550030553243650,1
553556709437112320,553550030553243650,1
553559051649695744,553550030553243650,1
553559771001790464,553550030553243650,1
553557411118977024,553550888770740224,1
553570592373604353,553550888770740224,1
553551866727264256,553551279620755458,1
553553694109995008,553551279620755458,1
553556530893975552,553551279620755458,1
553558052969136128,553551279620755458,1
553577214571474945,553551279620755458,1
553578444622401538,553551279620755458,1
553578848957505537,553551279620755458,1
553581160673341441,553551279620755458,1
553581676086198272,553551279620755458,1
553582476845924352,553551279620755458,1
553552941441757186,553551435762503681,1
553552959909269504,553551435762503681,1
553554476259631104,553551435762503681,1
553556430205485057,553551934251343872,1
553556541186392066,553551934251343872,1
553581800120139776,553551934251343872,1
553582505916260354,553551934251343872,1
553557822630555648,553552493561798656,1
553558226764304384,553552493561798656,1
553562269100285953,553552772277481472,1
553572505307590657,553552772277481472,1
553562156483231744,553552772277481472,1
553573049052962816,553552772277481472,1
553574755815944195,553552772277481472,1
553553829334372352,553553112456499200,1
553559541577940992,553553202197827584,1
553553739144253440,553553331671408641,1
553553974293704704,553553331671408641,1
553554083530158080,553553331671408641,1
553554457519460353,553553331671408641,1
553554699350462465,553553331671408641,1
553554411252121600,553553331671408641,1
553554164639232002,553553331671408641,1
553553708655857664,553553331671408641,1
553555193720090624,553553331671408641,1
553555547900100608,553553331671408641,1
553557043173269505,553553331671408641,1
553556846746021888,553553331671408641,1
553558123709857792,553553331671408641,1
553556907118841858,553554032745525249,1
553557264016343040,553554032745525249,1
553557340453367808,553554032745525249,1
553555711980879872,553554032745525249,1
553558512413200384,553554032745525249,1
553557657588887552,553554032745525249,1
553560182857678848,553554032745525249,1
553557840292765696,553554032745525249,1
553561807487770624,553554032745525249,1
553630879676125184,553554032745525249,1
553633383881121792,553554032745525249,1
553634268132671488,553554032745525249,1
553634956522823680,553554032745525249,1
553635255286915072,553554032745525249,1
553637989180768256,553554032745525249,1
553638514290868225,553554032745525249,1
553639289926721536,553554032745525249,1
554226799732064256,553554032745525249,1
553566368348786688,553555156391186432,1
553566799040872449,553555156391186432,1
553568316703662080,553555156391186432,1
553569349915906048,553555156391186432,1
553581055555289089,553555156391186432,1
553582499155030016,553555156391186432,1
553571047363346433,553555156391186432,1
553572843037163520,553555156391186432,1
553627395513528321,553555156391186432,1
553640093362049024,553555156391186432,1
553640210697699328,553555156391186432,1
553640009220100096,553555156391186432,1
553639700615794689,553555156391186432,1
553644777313689602,553555156391186432,1
553649137418506242,553555156391186432,1
553659336098996224,553555156391186432,1
553660022974980097,553555156391186432,1
553660290718371841,553555156391186432,1
553683010256896001,553555156391186432,1
553682394197532673,553555156391186432,1
553682108309602304,553555156391186432,1
553775645722173440,553555156391186432,1
553934735568044032,553555156391186432,1
553945904214855681,553555156391186432,1
553947559644131328,553555156391186432,1
553557817148190720,553555207410700289,1
553581491289354240,553555389611274240,1
553679704746897409,553555389611274240,1
553838133385887744,553555389611274240,1
553841070917058561,553555389611274240,1
553842501095026688,553555389611274240,1
553854975026401281,553555389611274240,1
553845506838130688,553555389611274240,1
553556275016261632,553555432577708032,1
553555846765219840,553555432577708032,1
553555867006959617,553555593034596352,1
553557322149396480,553555593034596352,1
553558741732560896,553555705945288704,1
553558911828369408,553555705945288704,1
553559401710497792,553555705945288704,1
553555995591340032,553555848794877952,1
553556829612294145,553555848794877952,1
553557222878244865,553555848794877952,1
553892280520957952,553555848794877952,1
554729694839709696,553555848794877952,1
554734995584348160,553555848794877952,1
554735141437046784,553555848794877952,1
554735348727955456,553555848794877952,1
554735795828162561,553555848794877952,1
553556631733428224,553555948883959809,1
553561761669201920,553555948883959809,1
553568782237827072,553555948883959809,1
553562103857307648,553555948883959809,1
553576119577083905,553555948883959809,1
553579255918256129,553555948883959809,1
553581818294050818,553555948883959809,1
553582011789897728,553555948883959809,1
553593268320366593,553555948883959809,1
553593676057026560,553555948883959809,1
553593598114283522,553555948883959809,1
553595306684977154,553555948883959809,1
553595783438938112,553555948883959809,1
553596313687048192,553555948883959809,1
553597053952331777,553555948883959809,1
553615145008525313,553555948883959809,1
553556779599400960,553556728651210753,1
553560596080128000,553556728651210753,1
553558022531080192,553556728651210753,1
553558450207461377,553556728651210753,1
553560718235029504,553556728651210753,1
553563637148024833,553556728651210753,1
553564885586812929,553556728651210753,1
553565530607878144,553556728651210753,1
553567443592155136,553556728651210753,1
553567819028508672,553556728651210753,1
553563783906746368,553558611306090496,1
553567828255977472,553558611306090496,1
553568177888956416,553558611306090496,1
553565253582479361,553558824720666628,1
553566405229305856,553558824720666628,1
553570370708844544,553558824720666628,1
553567164268298241,553558824720666628,1
553621378453504001,553558824720666628,1
553636648198873088,553558824720666628,1
553638112388083712,553558824720666628,1
553640386573643776,553558824720666628,1
553649306536652800,553558824720666628,1
553651668395769857,553558824720666628,1
553653877673697280,553558824720666628,1
553594585059184641,553559095798931456,1
553559880599359488,553559880599359488,1
553560429910568960,553560429910568960,1
553564915106332672,553560429910568960,1
553561286559014915,553560480586166272,1
553562163760332801,553560480586166272,1
553561155143479296,553560480586166272,1
553562953321299968,553560488056225792,1
553563918598406144,553560488056225792,1
553564795216338946,553560488056225792,1
553585801616187395,553560488056225792,1
553721199289970690,553560488056225792,1
553739388899708928,553560488056225792,1
553749378893365248,553560488056225792,1
553761085044449282,553560488056225792,1
553940185466294272,553560488056225792,1
553561272265211904,553560769246539776,1
553562096500101121,553561169923829760,1
553564879769325568,553561169923829760,1
553565994934091776,553561169923829760,1
553576215546953728,553561169923829760,1
553649547344617472,553562446456422402,1
553650335395237888,553562446456422402,1
553652667516346369,553562446456422402,1
553653870379819008,553562446456422402,1
553654253072302080,553562446456422402,1
553654707042787328,553562446456422402,1
553655118088769536,553562446456422402,1
553655913534353409,553562446456422402,1
553656994494570497,553562446456422402,1
553657490077134849,553562446456422402,1
553657469595971584,553562446456422402,1
553662171377176576,553562446456422402,1
553664878762668032,553562446456422402,1
553908232687992832,553562446456422402,1
553563433673564160,553562832001048576,1
553564644250767360,553563356339384322,1
553579338512478208,553563356339384322,1
553579804776480768,553563356339384322,1
553566436136742913,553563356339384322,1
553566570123767810,553563356339384322,1
553567077257064450,553563356339384322,1
553581103026798593,553563356339384322,1
553582042378539008,553563356339384322,1
553580947955011584,553563356339384322,1
553599349817872384,553563356339384322,1
553564072944205824,553563750230683650,1
553564466764214272,553563750230683650,1
553564304419860481,553563750230683650,1
553565418737385474,553563750230683650,1
553564343988916224,553563780928770048,1
553568190899683329,553563780928770048,1
553569221980860418,553563780928770048,1
553574553033924609,553563780928770048,1
553575002050527232,553563780928770048,1
553579375593918465,553563780928770048,1
553571568530370561,553563780928770048,1
553589868367196160,553563780928770048,1
553773975486988288,553563780928770048,1
553901390519488512,553563780928770048,1
553913122806046721,553563780928770048,1
553914207754678273,553563780928770048,1
553921610965843968,553563780928770048,1
553922294523785216,553563780928770048,1
553922584635781120,553563780928770048,1
553923213437054977,553563780928770048,1
553930681617616897,553563780928770048,1
553567648764928001,553566200098488320,1
553570850491076608,553566200098488320,1
553571370094047232,553566200098488320,1
553572087588474880,553566200098488320,1
553572888327241728,553566200098488320,1
553594782489272320,553566200098488320,1
553595046579429378,553566200098488320,1
553595756456996864,553566200098488320,1
553600108634603520,553566200098488320,1
553574234610745345,553566200098488320,1
553582665971298304,553566200098488320,1
553567076456337408,553566279953842176,1
553570853682565120,553566279953842176,1
553571736462299137,553566279953842176,1
553567948393414656,553566644006817792,1
553568327545946112,553566644006817792,1
553568757457911808,553566644006817792,1
553569351211573248,553566644006817792,1
553569562566742016,553566644006817792,1
553568929797652481,553566644006817792,1
553568116353945600,553566829273423872,1
553581295016493057,553566829273423872,1
553582016822652928,553566829273423872,1
553582454934863872,553566829273423872,1
553583012621729792,553566829273423872,1
553582802353287168,553566829273423872,1
553583236165947392,553566829273423872,1
553584015253319680,553566829273423872,1
553584662036348928,553566829273423872,1
553578534619201538,553566829273423872,1
553676955980406784,553566870750908418,1
553677950881890304,553566870750908418,1
553678424104251393,553566870750908418,1
553680069915602944,553566870750908418,1
553681037021417472,553566870750908418,1
553681183704645632,553566870750908418,1
553567489733709824,553567076728963073,1
553567761323270144,553567076728963073,1
553567865581096960,553567076728963073,1
553569979207909376,553567076728963073,1
553571606224568320,553567076728963073,1
553569670331400192,553567076728963073,1
553573394189262850,553567076728963073,1
553567658344722432,553567184002502656,1
553633734730076161,553567184002502656,1
553633943434825728,553567184002502656,1
553570725416955904,553567716414484481,1
553576497811046400,553567716414484481,1
553570541370892289,553567716414484481,1
553936564980817920,553567716414484481,1
553575982284943362,553568095978401793,1
553576737599422465,553568095978401793,1
553588993104031744,553568095978401793,1
553597729684074496,553569333150896129,1
553576956030369792,553569333150896129,1
553692606450778113,553569333150896129,1
553573002340990976,553569379674521600,1
553569652245540864,553569379674521600,1
553570558584299520,553569512269021184,1
553604161238204416,553570370192949248,1
553571653020844032,553570370192949248,1
553606785647792128,553570370192949248,1
554210508514295808,553570370192949248,1
553572785289973760,553570681619640320,1
553578049375977475,553570681619640320,1
553571025800417281,553570681619640320,1
553571533222731777,553570681619640320,1
553573034771353602,553570681619640320,1
553584889887342593,553570681619640320,1
553595055186149378,553570681619640320,1
553593216973303808,553570681619640320,1
553614950711967745,553570681619640320,1
553615142508699648,553570681619640320,1
553615439616823296,553570681619640320,1
553615612031680512,553570681619640320,1
553614699896385536,553570681619640320,1
553623878216740864,553570681619640320,1
553632972125908992,553570681619640320,1
553638121850404864,553570916907511809,1
553584456955871233,553570916907511809,1
553625085312266240,553570916907511809,1
553572549515554816,553571432475951105,1
553572649927192576,553571432475951105,1
553576473580535809,553571541578174465,1
553576517847240704,553571541578174465,1
553577050477707264,553571541578174465,1
553577095046389761,553571541578174465,1
553577578670616577,553571541578174465,1
553577622979235841,553571541578174465,1
553578040803213313,553571541578174465,1
553578084885331968,553571541578174465,1
553578525421481987,553571541578174465,1
553573805432774657,553572111441465344,1
553575399385751552,553572111441465344,1
553576010441318400,553572111441465344,1
553576806423756800,553572111441465344,1
553585222802210817,553572914923323392,1
553579222351220737,553573166116012032,1
553596000200589313,553573166116012032,1
553596451503505408,553573166116012032,1
553610467231694848,553573166116012032,1
553610700959264768,553573166116012032,1
553612033531576320,553573166116012032,1
553574072538628096,553573432554979328,1
553580181634695169,553573432554979328,1
553581063625527299,553573432554979328,1
553581462239588352,553573432554979328,1
553582254371647489,553573432554979328,1
553583334186815488,553573432554979328,1
553583584205099008,553573432554979328,1
553585060499456000,553573432554979328,1
553585621898625024,553573432554979328,1
553582075677519873,553573432554979328,1
553582821089234945,553573432554979328,1
553576545106022402,553573875528007680,1
553576883791867904,553573875528007680,1
553574635954913280,553573875528007680,1
553589572366774273,553573875528007680,1
553590501514162176,553573875528007680,1
553574765492199426,553574522972958721,1
553576956982079489,553574522972958721,1
553587897383669762,553574522972958721,1
553588583013941249,553574522972958721,1
553588786282901504,553574522972958721,1
553590887301660672,553574522972958721,1
553592652847796224,553574522972958721,1
553575227414675456,553574650450825216,1
553575019654430720,553574709669814272,1
553576527519309824,553574709669814272,1
553576568124354560,553574709669814272,1
553578249201410049,553574709669814272,1
553582843981754368,553574709669814272,1
553585980356431872,553574709669814272,1
553595032264278016,553574709669814272,1
